"subject_id","treatment_id","paper_id","Game_type","scenarios","Design","KW_Normative","KW_Personal","Bicchieri_Empirical","Bicchieri_Normative","Bicchieri_Personal"
"2016Kim003_8_1714","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1714","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1714","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1715","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1801","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1802","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1803","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1804","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1805","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1806","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1807","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1808","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_1809","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_2401","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_2402","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",10,"Between",0.166666666666667,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",11,"Between",0.136986301369863,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",12,"Between",0.107305936073059,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",13,"Between",0.0753424657534247,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",14,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",15,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_2403","2016Kim003_8","2016Kim003","UG",16,"Between",0.04337899543379,NA,NA,NA,NA
"2016Kim003_8_2404","2016Kim003_8","2016Kim003","UG",0,"Between",-0.285388127853881,NA,NA,NA,NA
"2016Kim003_8_2404","2016Kim003_8","2016Kim003","UG",1,"Between",-0.262557077625571,NA,NA,NA,NA
"2016Kim003_8_2404","2016Kim003_8","2016Kim003","UG",2,"Between",-0.23972602739726,NA,NA,NA,NA
"2016Kim003_8_2404","2016Kim003_8","2016Kim003","UG",3,"Between",-0.184931506849315,NA,NA,NA,NA
"2016Kim003_8_2404","2016Kim003_8","2016Kim003","UG",4,"Between",-0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_2404","2016Kim003_8","2016Kim003","UG",5,"Between",-0.0616438356164384,NA,NA,NA,NA
"2016Kim003_8_2404","2016Kim003_8","2016Kim003","UG",6,"Between",0.00684931506849315,NA,NA,NA,NA
"2016Kim003_8_2404","2016Kim003_8","2016Kim003","UG",7,"Between",0.13013698630137,NA,NA,NA,NA
"2016Kim003_8_2404","2016Kim003_8","2016Kim003","UG",8,"Between",0.253424657534247,NA,NA,NA,NA
"2016Kim003_8_2404","2016Kim003_8","2016Kim003","UG",9,"Between",0.210045662100457,NA,NA,NA,NA
